Time Stamps (s),Values,Labels,punc,dvop_next,dvop_prev,dx_next,dx_prev,dy_next,dy_prev,delta_next,delta_prev
20.55,-0.5,M-L, ,0.504999999999999,0.062000000000001165,0.5449999999999982,0.26000000000000156,0.5,-0.5,0.9174311926605536,-1.9230769230769116
21.095,0.0,M, ,0.12400000000000233,0.03999999999999915,0.125,0.5449999999999982,0.0,0.5,0.0,0.9174311926605536
21.22,0.0,M, ,0.07000000000000028,0.0009999999999976694,0.07500000000000284,0.125,-1.0,0.0,-13.333333333332828,0.0
21.295,-1.0,L, ,0.7309999999999981,0.005000000000002558,0.6599999999999966,0.07500000000000284,1.0,-1.0,1.515151515151523,-13.333333333332828
21.955,0.0,M, ,0.0710000000000015,0.6649999999999991,0.11500000000000199,0.6599999999999966,0.0,1.0,0.0,1.515151515151523
22.07,0.0,M, ,0.13100000000000023,0.004999999999999005,0.14000000000000057,0.11500000000000199,0.0,0.0,0.0,0.0
22.21,0.0,M, ,0.12899999999999778,0.009000000000000341,0.14499999999999957,0.14000000000000057,0.5,0.0,3.4482758620689755,0.0
22.355,0.5,M-H, ,0.634999999999998,0.01600000000000179,0.6849999999999987,0.14499999999999957,0.5,0.5,0.7299270072992714,3.4482758620689755
23.04,1.0,H, ,0.13800000000000168,0.05000000000000071,0.20500000000000185,0.6849999999999987,-0.5,0.5,-2.4390243902438806,0.7299270072992714
23.245,0.5,H-M, ,0.1739999999999995,0.0070000000000014495,0.18999999999999773,0.20500000000000185,-0.5,-0.5,-2.6315789473684523,-2.4390243902438806
23.435,0.0,M, ,0.1460000000000008,0.015999999999998238,0.18500000000000227,0.18999999999999773,0.0,-0.5,0.0,-2.6315789473684523
23.62,0.0,M, ,0.0779999999999994,0.03900000000000148,0.15499999999999758,0.18500000000000227,0.0,0.0,0.0,0.0
23.775,0.0,M, ,0.05799999999999983,0.0019999999999988916,0.22000000000000242,0.15499999999999758,0.0,0.0,0.0,0.0
23.995,0.0,M, ,0.16300000000000026,0.013999999999999346,0.1999999999999993,0.22000000000000242,0.0,0.0,0.0,0.0
24.195,0.0,M, ,0.07900000000000063,0.0030000000000001137,0.08500000000000085,0.1999999999999993,0.0,0.0,0.0,0.0
24.28,0.0,M, ,0.15499999999999758,0.006000000000000227,0.29999999999999716,0.08500000000000085,0.0,0.0,0.0,0.0
24.58,0.0,M, ,0.16900000000000048,0.005999999999996675,0.1750000000000007,0.29999999999999716,0.0,0.0,0.0,0.0
24.755,0.0,M, ,0.41100000000000136,0.006000000000000227,0.4350000000000023,0.1750000000000007,0.0,0.0,0.0,0.0
25.19,0.0,M, ,0.06499999999999773,0.02400000000000091,0.07000000000000028,0.4350000000000023,0.0,0.0,0.0,0.0
25.26,0.0,M-M, ,0.6779999999999973,0.005000000000002558,0.7199999999999989,0.07000000000000028,0.0,0.0,0.0,0.0
25.98,0.0,M, ,0.0730000000000004,0.04200000000000159,0.07000000000000028,0.7199999999999989,0.0,0.0,0.0,0.0
26.05,0.0,M-M, ,0.0030000000000001137,0.11200000000000188,0.1750000000000007,0.07000000000000028,0.0,0.0,0.0,0.0
26.225,0.0,M, ,0.14699999999999847,0.1720000000000006,0.17999999999999972,0.1750000000000007,1.0,0.0,5.555555555555564,0.0
26.405,1.0,H, ,0.13299999999999912,0.0010000000000012221,0.134999999999998,0.17999999999999972,-0.5,1.0,-3.7037037037037583,5.555555555555564
26.54,0.5,H-M, ,0.1410000000000018,0.0019999999999988916,0.16499999999999915,0.134999999999998,-0.5,-0.5,-3.030303030303046,-3.7037037037037583
26.705,0.0,M, ,0.04900000000000304,0.023999999999997357,0.05000000000000071,0.16499999999999915,0.0,-0.5,0.0,-3.030303030303046
26.755,0.0,M, ,0.08300000000000196,0.0009999999999976694,0.17999999999999972,0.05000000000000071,0.0,0.0,0.0,0.0
26.935,0.0,M, ,0.08000000000000185,0.007999999999999119,0.08500000000000085,0.17999999999999972,-1.0,0.0,-11.764705882352823,0.0
27.02,-1.0,L, ,0.13299999999999912,0.004999999999999005,0.13500000000000156,0.08500000000000085,1.0,-1.0,7.407407407407321,-11.764705882352823
27.155,0.0,M, ,0.08999999999999986,0.0020000000000024443,0.08999999999999986,0.13500000000000156,0.0,1.0,0.0,7.407407407407321
27.245,0.0,M, ,0.07499999999999929,0.0920000000000023,0.14000000000000057,0.08999999999999986,0.0,0.0,0.0,0.0
27.385,0.0,M, ,0.26599999999999824,0.006000000000000227,0.08999999999999986,0.14000000000000057,0.0,0.0,0.0,0.0
27.475,0.0,M, ,0.17599999999999838,0.09600000000000009,0.17999999999999972,0.08999999999999986,-1.0,0.0,-5.555555555555564,0.0
27.655,-1.0,L, ,0.07600000000000051,0.004000000000001336,0.08999999999999986,0.17999999999999972,0.0,-1.0,0.0,-5.555555555555564
27.745,-1.0,L, ,0.2729999999999997,0.013999999999999346,0.07000000000000028,0.08999999999999986,0.0,0.0,0.0,0.0
27.815,-1.0,L, ,0.2029999999999994,0.08399999999999963,0.0849999999999973,0.07000000000000028,0.0,0.0,0.0,0.0
27.9,-1.0,L, ,0.1180000000000021,0.16899999999999693,0.14500000000000313,0.0849999999999973,0.5,0.0,3.448275862068891,0.0
28.045,-0.5,M-L, ,0.13999999999999702,0.027000000000001023,0.14499999999999957,0.14500000000000313,-0.5,0.5,-3.4482758620689755,3.448275862068891
28.19,-1.0,L, ,0.8059999999999974,0.005000000000002558,0.8249999999999993,0.14499999999999957,0.5,-0.5,0.6060606060606066,-3.4482758620689755
29.015,-0.5,M-L,.,0.15899999999999892,0.019000000000001904,0.21499999999999986,0.8249999999999993,0.0,0.5,0.0,0.6060606060606066
29.23,-0.5,M-L, ,0.09299999999999997,0.010999999999999233,0.09999999999999787,0.21499999999999986,0.5,0.0,5.000000000000107,0.0
29.33,0.0,M, ,0.06400000000000006,0.006999999999997897,0.14000000000000057,0.09999999999999787,0.0,0.5,0.0,5.000000000000107
29.47,0.0,M, ,0.277000000000001,0.038999999999997925,0.08000000000000185,0.14000000000000057,-1.0,0.0,-12.499999999999712,0.0
29.55,-1.0,L, ,0.19699999999999918,0.08000000000000185,0.21000000000000085,0.08000000000000185,1.0,-1.0,4.761904761904742,-12.499999999999712
29.76,0.0,M, ,0.09299999999999997,0.013000000000001677,0.129999999999999,0.21000000000000085,1.0,1.0,7.692307692307751,4.761904761904742
29.89,1.0,H-H, ,0.8499999999999979,0.036999999999999034,0.75,0.129999999999999,-1.0,1.0,-1.3333333333333333,7.692307692307751
30.64,0.0,M, ,0.09999999999999787,0.786999999999999,0.120000000000001,0.75,1.0,-1.0,8.333333333333265,-1.3333333333333333
30.76,1.0,H, ,0.0329999999999977,0.020000000000003126,0.18499999999999872,0.120000000000001,0.0,1.0,0.0,8.333333333333265
30.945,1.0,H, ,0.06800000000000139,0.05799999999999983,0.07499999999999929,0.18499999999999872,-1.0,0.0,-13.33333333333346,0.0
31.02,0.0,M, ,0.0519999999999996,0.006999999999997897,0.21499999999999986,0.07499999999999929,0.0,-1.0,0.0,-13.33333333333346
31.235,0.0,M, ,0.11899999999999977,0.006000000000000227,0.13500000000000156,0.21499999999999986,-0.5,0.0,-3.7037037037036606,0.0
31.37,-0.5,M-L, ,0.21699999999999875,0.01600000000000179,0.4299999999999997,0.13500000000000156,0.5,-0.5,1.1627906976744193,-3.7037037037036606
31.8,0.0,M, ,0.022999999999999687,0.028999999999999915,0.14999999999999858,0.4299999999999997,0.0,0.5,0.0,1.1627906976744193
31.95,0.0,M, ,0.08099999999999952,0.007999999999999119,0.0849999999999973,0.14999999999999858,0.0,0.0,0.0,0.0
32.035,0.0,M, ,0.132000000000005,0.003999999999997783,0.14000000000000057,0.0849999999999973,-1.0,0.0,-7.142857142857114,0.0
32.175,-1.0,L, ,0.47800000000000153,0.007999999999995566,0.5549999999999997,0.14000000000000057,1.0,-1.0,1.8018018018018027,-7.142857142857114
32.73,0.0,M, ,0.07400000000000517,0.07699999999999818,0.19000000000000483,0.5549999999999997,0.0,1.0,0.0,1.8018018018018027
32.92,0.0,M, ,0.23400000000000176,0.0010000000000047748,0.25499999999999545,0.19000000000000483,0.0,0.0,0.0,0.0
33.175,0.0,M, ,0.13400000000000034,0.02099999999999369,0.14000000000000057,0.25499999999999545,-1.0,0.0,-7.142857142857114,0.0
33.315,-1.0,L, ,0.13500000000000512,0.006000000000000227,0.15000000000000568,0.14000000000000057,0.0,-1.0,0.0,-7.142857142857114
33.465,-1.0,L, ,0.16599999999999682,0.015000000000000568,0.27999999999999403,0.15000000000000568,0.5,0.0,1.7857142857143238,0.0
33.745,-0.5,M-L, ,0.5420000000000016,0.045999999999999375,0.5450000000000017,0.27999999999999403,0.5,0.5,0.9174311926605476,1.7857142857143238
34.29,0.0,M, ,0.07900000000000063,0.0030000000000001137,0.0799999999999983,0.5450000000000017,0.0,0.5,0.0,0.9174311926605476
34.37,0.0,M, ,0.2010000000000005,0.0009999999999976694,0.2150000000000034,0.0799999999999983,0.0,0.0,0.0,0.0
34.585,0.0,M, ,0.046999999999997044,0.014000000000002899,0.045000000000001705,0.2150000000000034,0.0,0.0,0.0,0.0
34.63,0.0,M, ,0.001999999999995339,0.059000000000004604,0.1699999999999946,0.045000000000001705,-1.0,0.0,-5.8823529411766575,0.0
34.8,-1.0,L, ,0.06900000000000261,0.16799999999999926,0.07000000000000028,0.1699999999999946,0.0,-1.0,0.0,-5.8823529411766575
34.87,-1.0,L, ,0.132000000000005,0.0009999999999976694,0.13500000000000512,0.07000000000000028,1.0,0.0,7.407407407407127,0.0
35.005,0.0,M, ,0.13799999999999812,0.0030000000000001137,0.2149999999999963,0.13500000000000512,0.0,1.0,0.0,7.407407407407127
35.22,0.0,M, ,0.0020000000000024443,0.07699999999999818,0.054999999999999716,0.2149999999999963,-1.0,0.0,-18.181818181818276,0.0
35.275,-1.0,L, ,0.2360000000000042,0.05299999999999727,0.13000000000000256,0.054999999999999716,0.0,-1.0,0.0,-18.181818181818276
35.405,-1.0,L, ,0.10600000000000165,0.13000000000000256,0.14000000000000057,0.13000000000000256,0.0,0.0,0.0,0.0
35.545,-1.0,L, ,0.09100000000000108,0.03399999999999892,0.09499999999999886,0.14000000000000057,0.0,0.0,0.0,0.0
35.64,-1.0,L,.,-34.64,0.003999999999997783,1.0,0.09499999999999886,1.0,0.0,1.0,0.0
0.29,0.0,M, ,0.29204,0.03675999999999996,0.10500000000000004,1.0,-0.5,1.0,-4.76190476190476,1.0
0.395,-0.5,M-L, ,0.18703999999999998,0.14176,0.21499999999999997,0.10500000000000004,-0.5,-0.5,-2.3255813953488373,-4.76190476190476
0.61,-1.0,L, ,0.7073999999999999,0.027959999999999985,0.13,0.21499999999999997,0.5,-0.5,3.846153846153846,-2.3255813953488373
0.74,-0.5,L-M, ,0.5773999999999999,0.15796,0.74,0.13,0.5,0.5,0.6756756756756757,3.846153846153846
1.48,0.0,M,",",0.9571999999999998,0.043199999999999905,0.10499999999999998,0.74,-1.0,0.5,-9.523809523809526,0.6756756756756757
1.585,-1.0,L, ,0.8521999999999998,0.1481999999999999,0.15500000000000003,0.10499999999999998,0.0,-1.0,0.0,-9.523809523809526
1.74,-1.0,L, ,0.6971999999999998,0.3031999999999999,0.07000000000000006,0.15500000000000003,0.5,0.0,7.142857142857136,0.0
1.81,-0.5,L-M, ,0.6271999999999998,0.3732,0.6549999999999998,0.07000000000000006,0.5,0.5,0.7633587786259545,7.142857142857136
2.465,0.0,M,",",0.16810000000000036,0.027800000000000047,0.18000000000000016,0.6549999999999998,-0.5,0.5,-2.7777777777777755,0.7633587786259545
2.645,-0.5,M-L, ,0.17980000000000018,0.0118999999999998,0.20999999999999996,0.18000000000000016,-0.5,-0.5,-2.3809523809523814,-2.7777777777777755
2.855,-1.0,L, ,0.7585000000000002,0.030199999999999783,0.10499999999999998,0.20999999999999996,0.5,-0.5,4.761904761904763,-2.3809523809523814
2.96,-0.5,L-M, ,0.6535000000000002,0.13519999999999976,0.6600000000000001,0.10499999999999998,0.5,0.5,0.7575757575757575,4.761904761904763
3.62,0.0,M,",",0.027899999999999814,0.00649999999999995,0.20500000000000007,0.6600000000000001,1.0,0.5,4.878048780487803,0.7575757575757575
3.825,1.0,H, ,0.08369999999999989,0.022900000000000365,0.125,0.20500000000000007,-0.5,1.0,-4.0,4.878048780487803
3.95,0.5,H-M, ,0.08429999999999982,0.0054000000000002935,0.27499999999999947,0.125,-0.5,-0.5,-1.8181818181818217,-4.0
4.225,0.0,M, ,0.054400000000000226,0.006699999999999484,0.05000000000000071,0.27499999999999947,-0.5,-0.5,-9.999999999999858,-1.8181818181818217
4.275,-0.5,M-L, ,0.004399999999999515,0.056700000000000195,0.1949999999999994,0.05000000000000071,0.5,-0.5,2.564102564102572,-9.999999999999858
4.47,0.0,M, ,0.00010000000000065512,0.19059999999999988,0.1800000000000006,0.1949999999999994,-0.5,0.5,-2.7777777777777684,2.564102564102572
4.65,-0.5,M-L, ,0.5206999999999997,0.013400000000000745,0.5649999999999995,0.1800000000000006,0.5,-0.5,0.8849557522123902,-2.7777777777777684
5.215,0.0,M, ,0.06299999999999972,0.044299999999999784,0.0600000000000005,0.5649999999999995,0.0,0.5,0.0,0.8849557522123902
5.275,0.0,M, ,0.0029999999999992255,0.10430000000000028,0.08999999999999986,0.0600000000000005,0.0,0.0,0.0,0.0
5.365,0.0,M, ,0.05790000000000006,0.08700000000000063,0.09999999999999964,0.08999999999999986,0.0,0.0,0.0,0.0
5.465,0.0,M, ,0.1261000000000001,0.00140000000000029,0.1299999999999999,0.09999999999999964,1.0,0.0,7.692307692307699,0.0
5.595,1.0,H, ,0.057000000000000384,0.0038999999999997925,0.17499999999999982,0.1299999999999999,-1.0,1.0,-5.71428571428572,7.692307692307699
5.77,0.0,M, ,0.14900000000000002,0.0021999999999993136,0.17000000000000082,0.17499999999999982,0.0,-1.0,0.0,-5.71428571428572
5.94,0.0,M, ,0.09529999999999994,0.021000000000000796,0.09999999999999964,0.17000000000000082,0.0,0.0,0.0,0.0
6.04,0.0,M, ,0.1261000000000001,0.004699999999999704,0.1349999999999998,0.09999999999999964,0.0,0.0,0.0,0.0
6.175,0.0,M, ,0.09839999999999982,0.008899999999999686,0.21999999999999975,0.1349999999999998,0.0,0.0,0.0,0.0
6.395,0.0,M, ,0.18650000000000055,0.0019000000000000128,0.0600000000000005,0.21999999999999975,-1.0,0.0,-16.66666666666653,0.0
6.455,-1.0,L, ,0.12650000000000006,0.06190000000000051,0.1299999999999999,0.0600000000000005,1.0,-1.0,7.692307692307699,-16.66666666666653
6.585,0.0,M, ,0.07099999999999973,0.0034999999999998366,0.07000000000000028,0.1299999999999999,0.0,1.0,0.0,7.692307692307699
6.655,0.0,M, ,0.0009999999999994458,0.07350000000000012,0.6149999999999993,0.07000000000000028,0.0,0.0,0.0,0.0
7.27,0.0,M, ,0.12390000000000079,0.022199999999999775,0.125,0.6149999999999993,-0.5,0.0,-4.0,0.0
7.395,-0.5,M-L, ,0.23350000000000026,0.0010999999999992127,0.25,0.125,-0.5,-0.5,-2.0,-4.0
7.645,-1.0,L, ,0.3263000000000007,0.016499999999999737,0.16500000000000004,0.25,0.0,-0.5,0.0,-2.0
7.81,-1.0,L, ,0.16130000000000067,0.18149999999999977,0.07500000000000018,0.16500000000000004,0.0,0.0,0.0,0.0
7.885,-1.0,L, ,0.08630000000000049,0.25649999999999995,0.11000000000000032,0.07500000000000018,0.0,0.0,0.0,0.0
7.995,-1.0,L, ,1.046499999999999,0.023699999999999832,1.12,0.11000000000000032,2.0,0.0,1.7857142857142856,0.0
9.115,1.0,H,.,0.08619999999999983,0.018200000000000216,0.08999999999999986,1.12,0.0,2.0,0.0,1.7857142857142856
9.205,1.0,H, ,0.09950000000000081,0.0038000000000000256,0.2550000000000008,0.08999999999999986,0.0,0.0,0.0,0.0
9.46,1.0,H, ,0.00019999999999953388,0.10830000000000162,0.14999999999999858,0.2550000000000008,0.0,0.0,0.0,0.0
9.61,1.0,H, ,0.22339999999999982,0.14979999999999905,0.10500000000000043,0.14999999999999858,-1.0,0.0,-9.523809523809485,0.0
9.715,0.0,M, ,0.1183999999999994,0.25479999999999947,0.16000000000000014,0.10500000000000043,-0.5,-1.0,-3.1249999999999973,-9.523809523809485
9.875,-0.5,M-L, ,0.04139999999999944,0.012299999999999756,0.28500000000000014,0.16000000000000014,0.5,-0.5,1.7543859649122797,-3.1249999999999973
10.16,0.0,M-M, ,0.19399999999999906,0.009000000000000341,0.1999999999999993,0.28500000000000014,-0.5,0.5,-2.500000000000009,1.7543859649122797
10.36,-0.5,M-L, ,0.6440000000000001,0.006000000000000227,0.6850000000000005,0.1999999999999993,0.5,-0.5,0.7299270072992695,-2.500000000000009
11.045,0.0,M, ,0.16799999999999926,0.0030000000000001137,0.1750000000000007,0.6850000000000005,1.0,0.5,5.714285714285691,0.7299270072992695
11.22,1.0,H, ,0.14899999999999913,0.0070000000000014495,0.14999999999999858,0.1750000000000007,0.0,1.0,0.0,5.714285714285691
11.37,1.0,H, ,0.09200000000000053,0.0009999999999994458,0.09500000000000064,0.14999999999999858,-1.0,0.0,-10.526315789473614,0.0
11.465,0.0,M, ,0.08200000000000074,0.0030000000000001137,0.10500000000000043,0.09500000000000064,0.0,-1.0,0.0,-10.526315789473614
11.57,0.0,M, ,0.0730000000000004,0.022999999999999687,0.08000000000000007,0.10500000000000043,0.0,0.0,0.0,0.0
11.65,0.0,M, ,0.0860000000000003,0.006999999999999673,0.08499999999999908,0.08000000000000007,0.0,0.0,0.0,0.0
11.735,0.0,M, ,0.0010000000000012221,0.09199999999999875,0.11500000000000021,0.08499999999999908,0.0,0.0,0.0,0.0
11.85,0.0,M, ,0.04100000000000037,0.025000000000000355,0.1349999999999998,0.11500000000000021,0.0,0.0,0.0,0.0
11.985,0.0,M, ,0.13900000000000112,0.09399999999999942,0.1850000000000005,0.1349999999999998,0.0,0.0,0.0,0.0
12.17,0.0,M, ,0.1039999999999992,0.015000000000000568,0.10999999999999943,0.1850000000000005,0.0,0.0,0.0,0.0
12.28,0.0,M, ,0.14700000000000024,0.006000000000000227,0.07500000000000107,0.10999999999999943,-1.0,0.0,-13.333333333333144,0.0
12.355,-1.0,L, ,0.07199999999999918,0.0810000000000013,0.08499999999999908,0.07500000000000107,0.0,-1.0,0.0,-13.333333333333144
12.44,-1.0,L, ,0.0810000000000013,0.0129999999999999,0.08999999999999986,0.08499999999999908,0.0,0.0,0.0,0.0
12.53,-1.0,L, ,0.08000000000000007,0.008999999999998565,0.09500000000000064,0.08999999999999986,0.0,0.0,0.0,0.0
12.625,-1.0,L-L, ,0.5259999999999998,0.015000000000000568,0.5399999999999991,0.09500000000000064,1.0,0.0,1.8518518518518547,0.0
13.165,0.0,M, ,0.1590000000000007,0.013999999999999346,0.19500000000000028,0.5399999999999991,0.0,1.0,0.0,1.8518518518518547
13.36,0.0,M, ,0.10000000000000142,0.0030000000000001137,0.10000000000000142,0.19500000000000028,0.0,0.0,0.0,0.0
13.46,0.0,M, ,0.08499999999999908,0.10300000000000153,0.15999999999999837,0.10000000000000142,0.0,0.0,0.0,0.0
13.62,0.0,M, ,0.0010000000000012221,0.0389999999999997,0.10500000000000043,0.15999999999999837,-1.0,0.0,-9.523809523809485,0.0
13.725,-1.0,L, ,0.15600000000000058,0.0039999999999995595,0.15500000000000114,0.10500000000000043,0.0,-1.0,0.0,-9.523809523809485
13.88,-1.0,L, ,0.0009999999999994458,0.1590000000000007,0.5,0.15500000000000114,1.0,0.0,2.0,0.0
14.38,0.0,M, ,0.15399999999999991,0.0070000000000014495,0.15499999999999936,0.5,0.0,1.0,0.0,2.0
14.535,0.0,M, ,0.08900000000000041,0.0009999999999994458,0.09999999999999964,0.15499999999999936,0.0,0.0,0.0,0.0
14.635,0.0,M, ,0.14400000000000013,0.010999999999999233,0.16000000000000014,0.09999999999999964,0.0,0.0,0.0,0.0
14.795,0.0,M, ,0.07399999999999984,0.016000000000000014,0.08000000000000007,0.16000000000000014,0.0,0.0,0.0,0.0
14.875,0.0,M, ,0.051000000000000156,0.006000000000000227,0.10999999999999943,0.08000000000000007,0.0,0.0,0.0,0.0
14.985,0.0,M, ,0.0030000000000001137,0.058999999999999275,0.10500000000000043,0.10999999999999943,0.5,0.0,4.761904761904742,0.0
15.09,0.5,M-H, ,0.7409999999999997,0.002000000000000668,0.8000000000000007,0.10500000000000043,-0.5,0.5,-0.6249999999999994,4.761904761904742
15.89,0.0,M,",",0.09999999999999964,0.05900000000000105,0.10999999999999943,0.8000000000000007,1.0,-0.5,9.090909090909138,-0.6249999999999994
16.0,1.0,H, ,0.062000000000001165,0.009999999999999787,0.07499999999999929,0.10999999999999943,-0.5,1.0,-6.66666666666673,9.090909090909138
16.075,0.5,H-M, ,0.16400000000000148,0.012999999999998124,0.21000000000000085,0.07499999999999929,-0.5,-0.5,-2.380952380952371,-6.66666666666673
16.285,0.0,M, ,0.0019999999999988916,0.045999999999999375,0.11499999999999844,0.21000000000000085,1.0,-0.5,8.695652173913162,-2.380952380952371
16.4,1.0,H, ,0.09299999999999997,0.0030000000000001137,0.22000000000000242,0.11499999999999844,-1.0,1.0,-4.545454545454495,8.695652173913162
16.62,0.0,M, ,0.006000000000000227,0.045999999999999375,0.07499999999999929,0.22000000000000242,-1.0,-1.0,-13.33333333333346,-4.545454545454495
16.695,-1.0,L, ,0.0019999999999988916,0.06899999999999906,0.14000000000000057,0.07499999999999929,1.0,-1.0,7.142857142857114,-13.33333333333346
16.835,0.0,M, ,0.11799999999999855,0.004000000000001336,0.11499999999999844,0.14000000000000057,0.0,1.0,0.0,7.142857142857114
16.95,0.0,M, ,0.0030000000000001137,0.11899999999999977,0.08500000000000085,0.11499999999999844,0.0,0.0,0.0,0.0
17.035,0.0,M, ,0.004000000000001336,0.08200000000000074,0.14000000000000057,0.08500000000000085,0.0,0.0,0.0,0.0
17.175,0.0,M, ,0.1720000000000006,0.03500000000000014,0.17999999999999972,0.14000000000000057,-1.0,0.0,-5.555555555555564,0.0
17.355,-1.0,L, ,0.3019999999999996,0.007999999999999119,0.08999999999999986,0.17999999999999972,0.0,-1.0,0.0,-5.555555555555564
17.445,-1.0,L, ,0.21199999999999974,0.09799999999999898,0.11499999999999844,0.08999999999999986,0.0,0.0,0.0,0.0
17.56,-1.0,L, ,0.09700000000000131,0.2129999999999974,0.120000000000001,0.11499999999999844,0.0,0.0,0.0,0.0
17.68,-1.0,L, ,1.5390000000000015,0.022999999999999687,0.08999999999999986,0.120000000000001,0.0,0.0,0.0,0.0
17.77,-1.0,L, ,1.4490000000000016,0.11299999999999955,0.120000000000001,0.08999999999999986,0.0,0.0,0.0,0.0
17.89,-1.0,L, ,1.3290000000000006,0.23300000000000054,1.245000000000001,0.120000000000001,1.0,0.0,0.8032128514056218,0.0
19.135,0.0,M,.,0.08399999999999963,1.4780000000000015,0.16000000000000014,1.245000000000001,1.0,1.0,6.249999999999995,0.8032128514056218
19.295,1.0,H, ,0.1039999999999992,0.008000000000002672,0.10999999999999943,0.16000000000000014,0.0,1.0,0.0,6.249999999999995
19.405,1.0,H, ,0.14099999999999824,0.006000000000000227,0.2099999999999973,0.10999999999999943,0.0,0.0,0.0,0.0
19.615,1.0,H, ,0.0010000000000012221,0.01899999999999835,0.060000000000002274,0.2099999999999973,-1.0,0.0,-16.666666666666035,0.0
19.675,0.0,M, ,0.09999999999999787,0.0010000000000012221,0.10500000000000043,0.060000000000002274,0.0,-1.0,0.0,-16.666666666666035
19.78,0.0,M, ,0.08699999999999974,0.005000000000002558,0.11499999999999844,0.10500000000000043,0.0,0.0,0.0,0.0
19.895,0.0,M, ,0.1460000000000008,0.027999999999998693,0.28999999999999915,0.11499999999999844,0.5,0.0,1.7241379310344878,0.0
20.185,0.5,M-H, ,0.7550000000000026,0.0019999999999988916,0.7900000000000027,0.28999999999999915,-0.5,0.5,-0.6329113924050611,1.7241379310344878
20.975,0.0,M, ,0.07499999999999929,0.03500000000000014,0.07499999999999929,0.7900000000000027,1.0,-0.5,13.33333333333346,-0.6329113924050611
21.05,1.0,H, ,0.11400000000000077,0.10999999999999943,0.134999999999998,0.07499999999999929,-1.0,1.0,-7.407407407407517,13.33333333333346
21.185,0.0,M, ,0.1620000000000026,0.020999999999997243,0.1700000000000017,0.134999999999998,0.0,-1.0,0.0,-7.407407407407517
21.355,0.0,M, ,0.06899999999999906,0.007999999999999119,0.39000000000000057,0.1700000000000017,-0.5,0.0,-1.2820512820512802,0.0
21.745,-0.5,M-L, ,0.8859999999999992,0.022999999999999687,0.9599999999999973,0.39000000000000057,0.5,-0.5,0.5208333333333348,-1.2820512820512802
22.705,0.0,M, ,0.05500000000000327,0.03999999999999915,0.060000000000002274,0.9599999999999973,0.0,0.5,0.0,0.5208333333333348
22.765,0.0,M, ,0.12300000000000111,0.004999999999999005,0.2049999999999983,0.060000000000002274,0.0,0.0,0.0,0.0
22.97,0.0,M, ,0.05100000000000193,0.04499999999999815,0.07000000000000028,0.2049999999999983,0.0,0.0,0.0,0.0
23.04,0.0,M, ,0.022999999999999687,0.01899999999999835,0.16000000000000014,0.07000000000000028,1.0,0.0,6.249999999999995,0.0
23.2,1.0,H, ,0.0010000000000012221,0.04499999999999815,0.14499999999999957,0.16000000000000014,0.0,1.0,0.0,6.249999999999995
23.345,1.0,H, ,0.06400000000000006,0.004999999999999005,0.16000000000000014,0.14499999999999957,-1.0,0.0,-6.249999999999995,0.0
23.505,0.0,M, ,0.11700000000000088,0.003999999999997783,0.125,0.16000000000000014,0.0,-1.0,0.0,-6.249999999999995
23.63,0.0,M, ,0.0940000000000012,0.007999999999999119,0.09500000000000242,0.125,0.0,0.0,0.0,0.0
23.725,0.0,M, ,0.09799999999999898,0.0010000000000012221,0.10499999999999687,0.09500000000000242,-1.0,0.0,-9.523809523809808,0.0
23.83,-1.0,L, ,0.062000000000001165,0.006999999999997897,0.19000000000000128,0.10499999999999687,1.0,-1.0,5.263157894736807,-9.523809523809808
24.02,0.0,M, ,0.5689999999999991,0.009000000000000341,0.19000000000000128,0.19000000000000128,-1.0,1.0,-5.263157894736807,5.263157894736807
24.21,-1.0,L, ,0.3789999999999978,0.19900000000000162,0.11999999999999744,0.19000000000000128,1.0,-1.0,8.333333333333512,-5.263157894736807
24.33,0.0,M, ,0.25900000000000034,0.31899999999999906,0.2950000000000017,0.11999999999999744,0.0,1.0,0.0,8.333333333333512
24.625,0.0,M, ,0.11899999999999977,0.015000000000000568,0.13500000000000156,0.2950000000000017,0.0,0.0,0.0,0.0
24.76,0.0,M, ,0.0589999999999975,0.01600000000000179,0.06499999999999773,0.13500000000000156,-1.0,0.0,-15.384615384615923,0.0
24.825,-1.0,L, ,0.1180000000000021,0.006000000000000227,0.1700000000000017,0.06499999999999773,0.0,-1.0,0.0,-15.384615384615923
24.995,-1.0,L, ,0.0030000000000001137,0.0519999999999996,0.16000000000000014,0.1700000000000017,1.0,0.0,6.249999999999995,0.0
25.155,0.0,M, ,0.04299999999999926,0.04200000000000159,0.18999999999999773,0.16000000000000014,-1.0,1.0,-5.263157894736905,6.249999999999995
25.345,-1.0,L, ,0.07900000000000063,0.01699999999999946,1.0500000000000007,0.18999999999999773,2.0,-1.0,1.9047619047619035,-5.263157894736905
26.395,1.0,H,.,0.15700000000000003,0.015000000000000568,0.21499999999999986,1.0500000000000007,-1.0,2.0,-4.651162790697677,1.9047619047619035
26.61,0.0,M, ,0.08600000000000207,0.019999999999999574,0.08500000000000085,0.21499999999999986,1.0,-1.0,11.764705882352823,-4.651162790697677
26.695,1.0,H, ,0.0010000000000012221,0.10500000000000043,0.14000000000000057,0.08500000000000085,0.0,1.0,0.0,11.764705882352823
26.835,1.0,H, ,0.0030000000000001137,0.03100000000000236,0.22499999999999787,0.14000000000000057,0.0,0.0,0.0,0.0
