rowLabel	nucl_t1	nucl_t2	f0_min	f0_max	f0_median	f0_mean	f0_meanST	f0_start	f0_end	lopitch	hipitch	hipitchST	dynamic	intrasyllab	intersyllab	up	down	trajectory	f0_discont	prnp_start	prnp_end	prnp_intra	nucl_dur	syll_dur	vowel_dur	rhyme_dur	gap_left	loudness	int_peak	hesitation	speaker_id	before_pause	after_pause	pause_dur	iso_dur
9.776	9.776099773242631	9.83109977324264	87	93	92	91	78.22	92	92	92	92	78.37	0	0	0.66	0	0	0	0	25	25	0	0.0550000000000086	0	0	0	0.06	0	77.2	0	1	0	0	0	0.16499999999999915
9.941	9.94109977324263	10.07109977324265	93	102	101	100	79.75	101	101	101	101	79.98	0	0	1.7	0	0	0	0	36	36	0	0.13000000000002032	0	0	0	0.11	0	79	0	1	0	0	0	0.2550000000000008
10.196	10.196099773242631	10.301099773242647	113	151	138	134	84.92	113	151	113	151	86.92	1	5.03	1.99	5.03	0	5.03	0	48	81	32	0.10500000000001641	0	0	0	0.125	0	75.6	0	1	1	0	0.805	0.10500000000001641
11.106	11.106099773242631	11.196099773242645	111	121	116	117	82.45	116	116	116	116	82.37	0	0	-4.49	0	0	0	0	51	51	0	0.09000000000001407	0	0	0	0.805	0	80	0	1	0	1	0	0.11999999999999922
11.226	11.22609977324263	11.276099773242638	109	116	114	113	81.87	114	114	114	114	82.05	0	0	-0.24	0	0	0	0	49	49	0	0.050000000000007816	0	0	0	0.03	0	80.7	0	1	0	0	0	0.29499999999999993
11.521	11.52109977324263	11.591099773242641	146	157	151	152	86.98	151	151	151	151	86.92	0	0	4.92	0	0	0	0	81	81	0	0.07000000000001094	0	0	0	0.245	0	83.1	0	1	0	0	0	0.16000000000000014
11.681	11.68109977324263	11.721099773242637	144	175	151	156	87.44	151	151	151	151	86.93	0	0	0.07	0	0	0	0	81	81	0	0.04000000000000625	0	0	0	0.09	0	81.6	0	1	0	0	0	0.120000000000001
11.801	11.801099773242631	11.896099773242646	117	134	124	125	83.62	124	124	124	124	83.47	0	0	-3.4	0	0	0	0	59	59	0	0.09500000000001485	0	0	0	0.08	0	80.4	0	1	0	0	0	0.16499999999999915
11.966	11.96609977324263	12.006099773242637	112	135	126	124	83.51	126	126	126	126	83.83	0	0	0.38	0	0	0	0	60	60	0	0.04000000000000625	0	0	0	0.07	0	79.3	0	1	0	0	0	0.09500000000000064
12.061	12.061099773242631	12.126099773242641	91	105	99	99	79.61	99	99	99	99	79.61	0	0	-4.12	0	0	0	0	33	33	0	0.06500000000001016	0	0	0	0.055	0	80.4	0	1	0	0	0	0.09500000000000064
12.156	12.156099773242632	12.216099773242641	83	93	90	90	77.99	90	90	90	90	78.04	0	0	-1.52	0	0	0	0	23	23	0	0.06000000000000938	0	0	0	0.03	0	78.8	0	1	0	0	0	0.15499999999999936
12.311	12.311099773242631	12.376099773242641	98	102	99	99	79.66	99	99	99	99	79.56	0	0	1.65	0	0	0	0	33	33	0	0.06500000000001016	0	0	0	0.095	0	79.9	0	1	0	0	0	0.09500000000000064
12.406	12.406099773242632	12.446099773242638	110	114	114	114	82.03	114	114	114	114	82.09	0	0	2.53	0	0	0	0	49	49	0	0.04000000000000625	0	0	0	0.03	0	80.1	0	1	0	0	0	0.11999999999999922
12.526	12.526099773242631	12.546099773242634	108	112	111	111	81.53	111	111	111	111	81.59	0	0	-0.41	0	0	0	0	46	46	0	0.020000000000003126	0	0	0	0.08	0	79.7	0	1	0	0	0	0.16500000000000092
12.691	12.691099773242632	12.87109977324266	88	92	90	90	77.99	90	90	90	90	77.94	0	0	-3.59	0	0	0	0	23	23	0	0.18000000000002814	0	0	0	0.145	0	77.3	0	1	0	0	0	0.20999999999999908
12.901	12.901099773242631	12.996099773242646	81	89	87	86	77.29	87	87	87	87	77.4	0	0	-0.5	0	0	0	0	19	19	0	0.09500000000001485	0	0	0	0.03	0	77.1	0	1	0	0	0	0.16500000000000092
13.066	13.066099773242632	13.161099773242647	75	89	84	84	76.72	84	84	84	84	76.78	0	0	-0.54	0	0	0	0	15	15	0	0.09500000000001485	0	0	0	0.07	0	76.1	0	1	0	0	0	0.125
13.191	13.191099773242632	13.281099773242646	80	121	94	95	78.91	82	121	82	121	83.1	1	6.74	-0.35	6.74	0	6.74	0	12	56	43	0.09000000000001407	0	0	0	0.03	0	68.8	0	1	1	0	0.655	0.09000000000001407
13.936	13.936099773242631	13.976099773242638	120	123	123	122	83.31	123	123	123	123	83.36	0	0	0.33	0	0	0	0	58	58	0	0.04000000000000625	0	0	0	0.655	0	80.6	0	1	0	1	0	0.11999999999999922
14.056	14.05609977324263	14.12109977324264	115	139	127	127	83.97	127	127	127	127	83.9	0	0	0.59	0	0	0	0	61	61	0	0.06500000000001016	0	0	0	0.08	0	81.6	0	1	0	0	0	0.14500000000000135
14.201	14.201099773242632	14.236099773242637	85	97	90	91	78.23	90	90	90	90	78.02	0	0	-5.84	0	0	0	0	23	23	0	0.03500000000000547	0	0	0	0.08	0	78.4	0	1	0	0	0	0.23499999999999943
14.436	14.436099773242631	14.461099773242635	94	99	96	96	79.12	96	96	96	96	79.04	0	0	1.14	0	0	0	0	30	30	0	0.025000000000003908	0	0	0	0.2	0	78.6	0	1	0	0	0	0.17999999999999972
14.616	14.616099773242631	14.681099773242641	80	85	84	83	76.68	84	84	84	84	76.73	0	0	-2.28	0	0	0	0	15	15	0	0.06500000000001016	0	0	0	0.155	0	73.6	0	1	0	0	0	0.16000000000000014
14.776	14.776099773242631	14.811099773242637	85	92	91	89	77.87	91	91	91	91	78.23	0	0	1.52	0	0	0	0	24	24	0	0.03500000000000547	0	0	0	0.095	0	76.7	0	1	0	0	0	0.17999999999999972
14.956	14.95609977324263	15.006099773242639	70	79	71	72	74.25	71	71	71	71	73.95	0	0	-4.14	0	0	0	0	0	0	0	0.050000000000007816	0	0	0	0.145	0	71.3	0	1	0	0	0	0.09000000000000163
15.046	15.046099773242632	15.101099773242641	103	124	119	117	82.53	119	119	119	119	82.87	0	0	9.08	0	0	0	0	54	54	0	0.0550000000000086	0	0	0	0.04	0	63	0	1	1	0	0.52	0.0550000000000086
15.621	15.621099773242632	15.696099773242643	88	98	94	94	78.68	94	94	94	94	78.69	0	0	-4.05	0	0	0	0	28	28	0	0.07500000000001172	0	0	0	0.52	0	78.4	0	1	0	1	0	0.23499999999999943
15.856	15.856099773242631	15.906099773242639	73	81	79	78	75.64	79	79	79	79	75.65	0	0	-3	0	0	0	0	8	8	0	0.050000000000007816	0	0	0	0.16	0	73.1	0	1	0	0	0	0.22999999999999865
16.086	16.08609977324263	16.116099773242624	88	96	93	92	78.35	93	93	93	93	78.53	0	0	2.89	0	0	0	0	26	26	0	0.02999999999999403	0	0	0	0.18	0	75.1	0	1	0	0	0	0.125
16.211	16.21109977324263	16.301099773242612	73	88	79	80	76.01	88	73	73	88	77.56	-1	-3.27	-0.91	0	-3.27	3.27	0	20	0	-21	0.0899999999999821	0	0	0	0.095	0	74.9	0	1	1	0	0.831	0.0899999999999821
