rowLabel	nucl_t1	nucl_t2	f0_min	f0_max	f0_median	f0_mean	f0_meanST	f0_start	f0_end	lopitch	hipitch	hipitchST	dynamic	intrasyllab	intersyllab	up	down	trajectory	f0_discont	prnp_start	prnp_end	prnp_intra	nucl_dur	syll_dur	vowel_dur	rhyme_dur	gap_left	loudness	int_peak	hesitation	speaker_id	before_pause	after_pause	pause_dur	iso_dur
5.521	5.521275510204082	5.566275510204081	78	92	80	82	76.38	80	80	80	80	76.02	0	0	-0.48	0	0	0	0	8	8	0	0.04499999999999904	0	0	0	0.115	0	73.3	0	1	0	0	0	0.08499999999999996
5.606	5.606275510204082	5.631275510204081	90	94	93	93	78.54	93	93	93	93	78.61	0	0	2.75	0	0	0	0	26	26	0	0.024999999999999467	0	0	0	0.04	0	67	0	1	0	0	0	0.1200000000000001
5.726	5.726275510204082	5.761275510204081	74	86	85	83	76.68	85	85	85	85	76.99	0	0	-1.48	0	0	0	0	15	15	0	0.034999999999999254	0	0	0	0.095	0	73.9	0	1	0	0	0	0.10999999999999943
5.836	5.836275510204081	5.91627551020408	74	81	76	77	75.25	76	76	76	76	75.02	0	0	-1.89	0	0	0	0	2	2	0	0.0799999999999983	0	0	0	0.075	0	70.9	0	1	0	0	0	0.11000000000000032
5.946	5.946275510204082	5.976275510204081	85	95	88	89	77.89	88	88	88	88	77.69	0	0	2.71	0	0	0	0	19	19	0	0.02999999999999936	0	0	0	0.03	0	68.5	0	1	1	0	0.985	0.02999999999999936
6.961	6.961275510204081	7.0012755102040805	108	114	112	112	81.71	112	112	112	112	81.83	0	0	4.32	0	0	0	0	47	47	0	0.03999999999999915	0	0	0	0.985	0	79	0	1	0	1	0	0.08000000000000007
7.041	7.041275510204081	7.11627551020408	83	102	95	94	78.69	102	83	83	102	80.22	-1	-3.57	-1.47	0	-3.57	3.57	0	36	12	-25	0.0749999999999984	0	0	0	0.04	0	77.4	0	1	1	0	0.635	0.0749999999999984
7.751	7.751275510204081	7.891275510204078	110	126	124	123	83.45	124	124	124	124	83.58	0	0	7.07	0	0	0	0	59	59	0	0.13999999999999702	0	0	0	0.635	0	81.7	0	1	0	1	0	0.25
8.001	8.001275510204081	8.026275510204085	123	134	132	130	84.33	132	132	132	132	84.62	0	0	1.17	0	0	0	0	67	67	0	0.025000000000003908	0	0	0	0.11	0	80.6	0	1	0	0	0	0.0649999999999995
8.066	8.06627551020408	8.161275510204096	106	126	110	114	82.1	110	110	110	110	81.47	0	0	-3.07	0	0	0	0	45	45	0	0.09500000000001485	0	0	0	0.04	0	77.8	0	1	0	0	0	0.2550000000000008
